Scopus - 作者产出分析

"作者姓名:","Apergis, Nicholas"
"Scopus 作者 ID:","6701803017"

"h-Index:","49"

"起始年份:","1992"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"365","0","Inaugural letter for the international journal of financial studies (IJFS)"
"366","0","Spillover effects between fossil energy prices and non-energy commodity prices: Further evidence from world spot markets"
"367","0","Exchange rates and productivity"
"368","0","Real estate prices and inflation"
"369","0","Credit risk: The role of market, accounting and macroeconomic information - Evidence from US firms and a FAVAR model"
"370","0","Editorial"
"371","0","Convergence and clustering of Tier 1 capital in the European banking sector: A non-linear factor approach"
"372","0","The dynamics of Greek inflation: Some new evidence from aggregate and disaggregated data"
"373","0","Stock returns and expected output: Evidence from the G7 economies"
"374","0","House prices and monetary policy"
"375","0","Asymmetries in monetary policy"
"376","0","Total factor productivity and monetary policy: Evidence from conditional volatility"
"377","0","Agricultural price volatility spill-over effects: A comment"
"378","0","Reassessing the role of buffer stock money under oil price shocks"
"379","0","Testing the intertemporal substitution hypothesis: The impact of income uncertainty on savings"
"380","0","Monetary policy design and the buffer-stock hypothesis: Further evidence from European Union countries"
"381","0","What opportunity cost of holding real balances? The case of Greece 1978-1993"
"382","0","The cyclical behavior of prices: Evidence from seven developing countries"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
