Scopus - 作者产出分析

"作者姓名:","Wright, Mike T."
"Scopus 作者 ID:","7401558861"

"h-Index:","104"

"起始年份:","1980"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"429","1","SIMPLE DIAGNOSTIC TOOL FOR IMPROVING CONTROL OF MANUFACTURING SYSTEMS."
"430","1","USE OF COMPUTERS IN THE EFFICIENT CONTROL OF SMALL MANUFACTURING SYSTEMS."
"431","0","Correction to: Family firms and internationalization: An organizational learning perspective (Asia Pacific Journal of Management, (2020), 37, (205–225), 10.1007/s10490-018-9590-z)"
"432","0","Correction to: Special Section of Familial Organizations and International Business: Individual, Organizational and Institutional Variety in and beyond Asia (Asia Pacific Journal of Management, (2020), 37, 1, (127-153), 10.1007/s10490-018-9593-9)"
"433","0","The Role of Private Equity When Portfolio Firms Go Public: Evidence from ChiNext Board"
"434","0","Advancing the science of human cognition and behavior"
"435","0","Management buyouts: An introduction and overview"
"436","0","Entrepreneurship, context, and buyouts"
"437","0","Buyout longevity and post-exit performance"
"438","0","Foreword"
"439","0","Management buyouts and board transformation in China’s transition economy"
"440","0","The Syndication of Private Equity"
"441","0","Emerging themes in entrepreneurship research: Editors' Keynote 2010"
"442","0","Introduction from the new coeditors"
"443","0","Entrepreneurship and Management Buy-outs"
"444","0","Habitual Entrepreneurs"
"445","0","Private equity and the development of university spin-out companies"
"446","0","Extending the staged model of foreign expansion: Crossborder syndication by UK PE firms in continental Europe, 1990- 2005"
"447","0","Governanace and performance of IPOs: The impact of private equity investors and legal institutions"
"448","0","Erratum: 'The perception and effects of share ownership: Empirical evidence from employee buy-outs' (British Journal of Industrial Relations (1998) vol. 36 (1) (99-123))"
"449","0","When do Venture Capitalists Make a Difference? The Export Intensity of Venture Capital Backed Companies"
"450","0","Insider-controlled firms in Russia"
"451","0","Corporate governance, responsibilities, risks and remuneration"
"452","0","PRIVATIZATION UNDER MRS. THATCHER AN EXTIENSION TO THE DEBATE"
"453","0","Leveraged Acquisitions and the Market for Corporate Control"
"454","0","Managing Management Buyouts: Lessons for Would-be Entrepreneurs"
"455","0","Coordination of metal movement at a pipe spinning plant: Concepts and the computerised system"
"456","0","Buy-outs"
"457","0","Management Buyouts and Industrial Relations"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
